id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
183698,223,The Sims,"Management in The Sims revolves around decision-making. From physical environmental layouts, to mental outlook, emotional makeup and skills of your Sims, you'll be immersed in their daily lives. Activities include buying and placing unique items for households and offices, selling and replacing worn out furnishings, and otherwise building and maintaining the world in which your Sims live.

You'll guide your Sims in life-development phases and chemistry between your Sims is a product of your manipulations as well - all form the level and style of interaction through conversations with other Sims.

The Sims has a range of ten career tracks for your breadwinners to follow and each career advancement requires specific skills for success. There are ten levels of positions within each of the ten career tracks - your Sims can work their way up in career fields.

Your Sims can experience floods, fires, and robberies. Neglect, starvation, loss of energy, failure to perform basic bathroom visits - all can affect your Sims and even stop them in their tracks. Death is an option and entire families could be wiped out by complete neglect and starvation.",2000-02-04 00:00:00.000,110,NULL,85.0000,3,79.9337,395
94285,8014,The Wild Thornberrys' Animal Adventures,NULL,2000-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130246,49983,The Wild Thornberrys: Rambler,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93518,6028,Theocracy,NULL,2000-03-30 00:00:00.000,1,NULL,90.0000,1,NULL,NULL
187244,1,Thief II: The Metal Age,"The game begins as Garrett continues his life as a thief. However, he is betrayed by his fence and ambushed after an early mission, and he determines that Truart, the local sheriff, is hunting him. Keepers take Garrett to hear a prophecy about the ""Metal Age"", which he ignores. As Garrett leaves, one of the Keepers informs him that Truart had been hired to kill him, and he gives Garrett a letter that directs him to eavesdrop on a Mechanist meeting. There, Garrett overhears Truart and Father Karras discussing the conversion of street people into mindless ""Servants"", who wear masks that emit a red vapor capable of reducing themselves and nearby humans to rust. Truart promises to provide Karras with twenty victims for the Servant project, not realizing that Karras is recording his words for use in blackmail. Garrett steals the recording from a safe deposit box, in order to coerce Truart into revealing his employer. 
 
However, Garrett finds Truart murdered at his estate. Evidence at the crime scene leads him to spy on the police officer Lt. Mosley. Garrett sees Mosley deliver a suspicious letter, which is carried through a portal by a wounded pagan. Garrett enters the portal and finds himself outside the City, and he follows the pagan's trail of blood to Viktoria, who persuades Garrett to join her against the Mechanists. On a lead from Viktoria, he infiltrates Karras' office to learn about the ""Cetus Project"",[31] and inadvertently discovers that Karras is giving Servants to the City's nobles. Garrett travels to a Mechanist base to find out more about the Cetus Project, which is revealed to be a submarine. In order to locate and kidnap a high-ranking Mechanist named Brother Cavador, Garrett stows away in the vehicle. 
 
After delivering Cavador to Viktoria, Garrett steals a Servant mask to learn about a Mechanist technology called a ""Cultivator"". Meanwhile, Karras hides inside the Mechanist cathedral in preparation for his plan. Garrett and Viktoria learn that it is the Cultivators inside Servant masks which emit red vapor, or ""rust gas"". Karras had provided Servants to nobles with gardens in order to set off an apocalyptic chain reaction. Viktoria plans to lure the Servants into the hermetically sealed Mechanist cathedral before Karras activates their masks, but Garrett believes this to be too dangerous and leaves. Viktoria goes to the cathedral alone and dies while filling it with plants, and Garrett completes her plan, killing Karras in the rust gas. Afterward, Garrett is approached by a Keeper who explains that Karras' scheme and Viktoria's death had been prophesied. Garrett demands to know the rest of the Keepers' prophecies as the game ends.",2000-03-21 00:00:00.000,51,NULL,90.0000,1,87.3998,114
120767,50425,Thomas and Friends - Trouble on the Tracks,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170837,225521,Thomas and the Magic Railroad Print Studio,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59661,132811,Thundra - Alien Wackiness from the future,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
82640,8811,Tiger Woods PGA Tour 2000,NULL,2000-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175754,8812,Tiger Woods PGA Tour 2001,NULL,2000-11-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82803,3613,Tigger's Honey Hunt,"Winnie the Pooh decides to have a party for his friends but needs more honey. He asks Tigger, a tiger with spring-like tail, to help him collect the honey they will need to have the party. Other friends from the Hundred Acre Wood such as Owl, Rabbit, Kanga, Piglet and Roo, also help Tigger find the honey they will need. After traveling through six areas and completing three minigames, Tigger goes to talk to Christopher Robin about finding more honey and he suggests different kinds of food. The party is a big success thanks to Pooh and Tigger.",2000-09-29 00:00:00.000,2,NULL,NULL,NULL,63.6399,7
68917,37472,Time Bokan Series: Bokan Densetsu - Buta mo Odaterya Doronboo,NULL,2000-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9461,50917,Timeline,NULL,2000-12-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
170109,73819,TimeScape: Journey to Pompeii,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80064,2142,TimeSplitters,"Taking place at nine fictional locations between 1935 and 2035, the story follows 18 characters' individual attempts at defeating their own foes and the ""TimeSplitters"" with whom they have sided. In each level, the player can choose from one of two characters specific to each mission, and must kill enemies as they move through the level to retrieve an object and then carry that object to the exit portal. After a player picks up the object, TimeSplitters, evil mutant creatures, spawn endlessly throughout the level and attack the player.",2000-10-26 00:00:00.000,8,NULL,NULL,NULL,79.5561,30
61925,4146,Tiny Bullets,"One day, a boy named Horin was out on an errand for his grandmother. He was heading to the next village to purchase medicine, which by foot was half a day from his village. He was told not to take the path through Mt. Curse. But everyone in the village looks down on Horin, and he figures if he can make it through Mt. Curse, then maybe he'll start to get a little respect. But he was a little worried; after all, legend says that there are terrible monsters living there. What to do, what to do?

So of course, while he's pondering whether or not to make the journey, an earthquake splits the ground beneath his feet, with the only path leading towards Mr. Curse. There's only one thing he can do now...",2000-04-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
26027,198944,Titan A.E.,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74279,112076,Titus the Fox,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61028,49994,TNN Outdoors Fishing Champ,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121635,8002,TOCA World Touring Cars,NULL,2000-08-24 00:00:00.000,4,NULL,NULL,NULL,88.7996,6
104449,58778,Tokusatsu Bouken Katsugeki Super Hero Retsuden,NULL,2000-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114441,37471,Tokyo Majin Gakuen: Fuju Houroku,NULL,2000-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108259,91927,Tokyo Majin Gakuen: Kenpuu Chou Emaki,NULL,2000-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186683,4359,Tokyo Xtreme Racer 2,NULL,2000-06-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
85098,2714,Tom and Jerry in Fists of Furry,NULL,2000-11-12 00:00:00.000,3,NULL,NULL,NULL,70.1257,6
127873,8032,Tom and Jerry in House Trap,NULL,2000-11-24 00:00:00.000,4,NULL,NULL,NULL,72.6262,17
11205,8033,Tom and Jerry in Mouse Attacks,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189792,36878,Tomb Raider,"Lara's first venture into the handheld world, has her pursuing 'The Nightmare Stone' that holds inside a sinister deity. This deity, Quaxet, was imprisoned by the combined efforts of the Mayan, Aztec and Inca cultures, and now some nasty treasure seekers are looking to spoil it all by unleashing the evil. Having knowledge of this, Lara must set out to prevent the disaster from happening by finding the stone first.",2000-06-08 00:00:00.000,4,NULL,NULL,NULL,NULL,NULL
186800,27555,Tomb Raider III: The Lost Artifact,"Lara learns of the existence of a fifth meteorite piece called the Hand of Rathmore, located in a Scottish castle formerly owned by the evil late Dr. Willard.",2000-03-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
88329,44921,Tonka Space Station,NULL,2000-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72894,165293,Tonka Workshop,NULL,2000-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140793,210452,Tony Hawk's Pro Skater,NULL,2000-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182970,210451,Tony Hawk's Pro Skater,NULL,2000-02-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102353,913,Tony Hawk's Pro Skater 2,NULL,2000-09-20 00:00:00.000,94,NULL,86.6667,1,85.5600,277
73325,49991,Toonsylvania,NULL,2000-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46484,45590,Top Fighter 2000,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69362,45752,Top Fighter 2000 MK VIII,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111525,3615,Top Gear Hyper-Bike,NULL,2000-03-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62442,63222,Tottoko Hamtaro: Tomodachi Daisaku Ikusa Dechu,NULL,2000-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5183,92231,Touge Max G,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102635,49990,Towers: Lord Baniff's Deceit,NULL,2000-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94215,67836,Trade & Battle: Card Hero,NULL,2000-02-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2227,54181,Tread Marks,NULL,2000-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64189,62110,Treasure Strike,NULL,2000-02-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139883,49989,Trick Boarder,NULL,2000-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1502,58170,Tricolore Crise,NULL,2000-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74121,49988,Triple Play 2001,NULL,2000-06-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178630,63998,Tsukihime,NULL,2000-12-29 00:00:00.000,2,NULL,NULL,NULL,86.8691,8
68566,1328,Turok 3: Shadow of Oblivion,NULL,2000-08-30 00:00:00.000,4,1,NULL,NULL,61.4042,12
142892,142996,Turok 3: Shadow of Oblivion,NULL,2000-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118262,93306,Tux Racer,NULL,2000-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119321,78391,TVDJ,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175628,49986,Tweety's High-Flying Adventure,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141956,65456,Twilight Syndrome Saikai,NULL,2000-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22220,171250,Twisted! Deluxe,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175973,44889,Tyco R/C: Assault with a Battery,NULL,2000-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62741,64190,Typing Haou: Hokuto no Ken Gekiuchi 2,NULL,2000-06-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82542,51323,TZar Excalibur,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190265,9691,Tzar: The Burden of the Crown,NULL,2000-01-27 00:00:00.000,8,NULL,60.0000,1,83.6495,20
101595,43782,UEFA Champions League Season 1999/2000,NULL,2000-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160535,45803,UEFA Dream Soccer,NULL,2000-12-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139990,44831,UEFA Euro 2000,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
79662,201741,Ultimate Fighting Championship,NULL,2000-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176734,24176,Ultimate Fighting Championship,NULL,2000-08-30 00:00:00.000,1,NULL,90.0000,1,NULL,NULL
43872,49901,Ultimate Paintball,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55807,8541,Ultimate Paintbrawl 3,NULL,2000-11-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
22233,116789,Ultimate Solitaire,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124816,78719,Umihara Kawase: Shun - Second Edition,NULL,2000-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72213,86084,Undercover AD2025 Kei,NULL,2000-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73448,71355,Unison: Rebels of Rhythm & Dance,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188510,29116,Unreal Gold,NULL,2000-01-21 00:00:00.000,10,NULL,NULL,NULL,73.5804,12
153489,24723,Unreal Tournament: Game of the Year Edition,NULL,2000-10-25 00:00:00.000,11,NULL,NULL,NULL,87.1522,21
77595,146297,Urban Mercenary,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59377,9532,Urban Terror,NULL,2000-08-05 00:00:00.000,4,NULL,NULL,NULL,85.1186,5
92588,167052,Utauta-Uh: Seirei Songs,NULL,2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79423,37502,Uzumaki: Denshi Kaiki-hen,NULL,2000-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115995,37501,Uzumaki: Noroi Simulation,NULL,2000-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96207,37537,Vaboom!,NULL,2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115992,2216,Vagrant Story,NULL,2000-02-10 00:00:00.000,21,NULL,NULL,NULL,83.6234,55
21870,93310,Vampire Chronicle For Matching Service,NULL,2000-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41470,12,Vampire: The Masquerade - Redemption,"Before your fall, you led a crusade against evil. Now you've become one of the undead creatures you once battled - a Vampire. Inhabiting the World of Darkness, you must face a series of brutal confrontations with your nemesis Vukodlak, a powerful vampire lord.

Your unholy showdown begins in medieval Europe and rages on into the modern day, as you track a soulless enemy in an eternal struggle to destroy him. For this is the only hope of vengeance for your tortured immortality.",2000-06-07 00:00:00.000,19,NULL,60.0000,2,77.2388,53
88144,69853,Vampiric Tower,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144680,44997,Vanark,NULL,2000-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91315,40293,Vasara,NULL,2000-08-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122185,46507,Vectrace,NULL,2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167624,46639,Vegas Games 2000,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10186,37535,Vexperience - B.E.T.H. & Vecsports Boxing,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143804,40662,Video Simon,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104419,78703,Vietnam: Black Ops,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
83627,59740,Virgin Queen,NULL,2000-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175557,24159,Virtua Athlete 2000,NULL,2000-07-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
49140,166512,Virtual Kyoutei 2000,NULL,2000-05-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148134,938,Virtual Pool 3,NULL,2000-11-14 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
54500,3625,Virtual Pro Wrestling 2: Oudou Keishou,NULL,2000-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74274,81548,Wacky Races,NULL,2000-06-26 00:00:00.000,NULL,NULL,NULL,NULL,73.6257,6
107640,205917,Wacky Races,NULL,2000-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175928,8129,Walt Disney World Quest: Magical Racing Tour,NULL,2000-03-23 00:00:00.000,4,NULL,80.0000,2,74.1730,13
74425,50016,Walt Disney's Alice in Wonderland,"Take Alice on the adventure of her life in this side-scrolling action game based on the classic Disney animated movie. In this single-player adventure, you'll guide Alice through over 20 levels in a crazy world that defies imagination. In a gameplay twist right out of the movie, Alice will have to shrink herself or grow to accomplish some level goals. You'll run into many familiar faces from the vintage tale as well, including the one responsible for getting Alice into this whole mess, the White Rabbit. Brightly-colored graphics move the story along in expected Disney quality. With new things to do in each level and a secret around every corner, ALICE IN WONDERLAND will keep you in new adventures for a long time. When it's time to stop playing, you can count on the game's built-in battery backup to save your progress until next time.",2000-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
